Speed,Time
0.00549349945968686,0.0
0.01648049837906058,0.004357576370239258
0.02197399783874744,0.011649370193481445
0.027467497298434302,0.0181581974029541
0.02197399783874744,0.021723508834838867
0.01648049837906058,0.028322458267211914
0.01098699891937372,0.03404808044433594
0.00549349945968686,0.038625478744506836
0.00549349945968686,0.04463648796081543
0.0,0.05055832862854004
0.0,0.05591130256652832
0.0,0.0624237060546875
0.0,0.06655573844909668
0.0,0.07332444190979004
0.0,0.07935547828674316
0.0,0.08449983596801758
0.0,0.08999037742614746
0.0,0.0952150821685791
0.0,0.10105681419372559
0.0,0.1062922477722168
0.0,0.11188340187072754
0.0,0.11805891990661621
0.0,0.1241447925567627
0.0,0.1287670135498047
0.0,0.13541936874389648
0.0,0.14023947715759277
0.0,0.14632344245910645
0.0,0.15213966369628906
0.0,0.1562340259552002
0.0,0.1627635955810547
0.0,0.16933774948120117
0.0,0.1736159324645996
0.0,0.17998504638671875
0.0,0.18555235862731934
0.0,0.19107699394226074
0.0,0.19674015045166016
0.0,0.20212006568908691
0.0,0.20771050453186035
0.0,0.21338582038879395
0.0,0.21917080879211426
0.0,0.22495412826538086
0.0,0.23107123374938965
0.0,0.23611021041870117
0.0,0.24233293533325195
0.0,0.24645018577575684
0.0,0.2532379627227783
0.0,0.25901079177856445
0.0,0.2643251419067383
0.0,0.2702209949493408
0.0,0.27607011795043945
0.0,0.2815840244293213
0.0,0.28682780265808105
0.0,0.2920265197753906
0.0,0.2986884117126465
0.0,0.303692102432251
0.0,0.30950284004211426
0.0,0.31484484672546387
0.0,0.32120203971862793
0.0,0.32624077796936035
0.0,0.33180904388427734
0.0,0.336470365524292
0.0,0.3430821895599365
0.0,0.34865689277648926
0.0,0.354259729385376
0.0,0.35982584953308105
0.0,0.36615443229675293
0.0,0.37167859077453613
0.0,0.3763444423675537
0.0,0.3819119930267334
0.0,0.38781213760375977
0.0,0.3939189910888672
0.0,0.3994560241699219
0.0,0.405529260635376
0.0,0.4101409912109375
0.0,0.41637349128723145
0.0,0.42228174209594727
0.0,0.42673707008361816
0.0,0.4326791763305664
0.0,0.4384629726409912
0.0,0.4446563720703125
0.0,0.4503958225250244
0.0,0.4555492401123047
0.0,0.4609048366546631
0.0,0.46613597869873047
0.0,0.47188568115234375
0.0,0.47821855545043945
0.0,0.4843745231628418
0.0,0.4878826141357422
0.0,0.494917631149292
0.0,0.5011293888092041
0.0,0.5064740180969238
0.0,0.5121767520904541
0.0,0.5175068378448486
0.0,0.5233719348907471
0.0,0.5287628173828125
0.0,0.5341060161590576
0.0,0.5401897430419922
0.0,0.5461902618408203
0.0,0.5509023666381836
0.0,0.5565335750579834
0.0,0.5626823902130127
0.0,0.5681905746459961
0.0,0.5735139846801758
0.0,0.5786755084991455
0.0,0.58575439453125
0.0,0.5914082527160645
0.0,0.5963294506072998
0.0,0.6030519008636475
0.0,0.6064362525939941
0.0,0.613480806350708
0.0,0.6187710762023926
0.0,0.6241881847381592
0.0,0.6300904750823975
0.0,0.6354799270629883
0.0,0.641425609588623
0.0,0.6465170383453369
0.0,0.652158260345459
0.0,0.6577892303466797
0.0,0.6642167568206787
0.0,0.6699626445770264
0.0,0.6864950656890869
0.0,0.6880073547363281
0.0,0.6900098323822021
0.0,0.6923253536224365
0.0,0.6978318691253662
0.0,0.7031142711639404
0.0,0.7089998722076416
0.0,0.7150652408599854
0.0,0.7199668884277344
0.0,0.7255322933197021
0.0,0.7314984798431396
0.0,0.7367267608642578
0.0,0.7420186996459961
0.0,0.7476398944854736
0.0,0.7542276382446289
0.0,0.7588937282562256
0.0,0.7651309967041016
0.0,0.770970344543457
0.0,0.7757828235626221
0.0,0.7824420928955078
0.0,0.7867674827575684
0.0,0.7933452129364014
0.0,0.7986595630645752
0.0,0.8041746616363525
0.0,0.8099870681762695
0.0,0.8162612915039062
0.0,0.820847749710083
0.0,0.8263487815856934
0.0,0.8318192958831787
0.0,0.8377246856689453
0.0,0.8440911769866943
0.0,0.8486988544464111
0.0,0.8551275730133057
0.0,0.860689640045166
0.0,0.8664681911468506
0.0,0.8713171482086182
0.0,0.8763430118560791
0.0,0.8830239772796631
0.0,0.8890655040740967
0.0,0.8940966129302979
0.0,0.9000980854034424
0.0,0.9059758186340332
0.0,0.9108791351318359
0.0,0.9162266254425049
0.0,0.9217641353607178
0.0,0.9279520511627197
0.0,0.9333546161651611
0.0,0.938920259475708
0.0,0.945472240447998
0.0,0.9502623081207275
0.0,0.9562563896179199
0.0,0.9618330001831055
0.0,0.9668965339660645
0.0,0.9727668762207031
0.0,0.9790205955505371
0.0,0.9839293956756592
0.0,0.989539384841919
0.0,0.995570182800293
0.0,1.0008156299591064
0.0,1.006272554397583
0.0,1.012451171875
0.0,1.0175881385803223
0.0,1.0241239070892334
0.0,1.029005765914917
0.0,1.0351896286010742
0.0,1.0407483577728271
0.0,1.0451576709747314
0.0,1.0520141124725342
0.0,1.057539939880371
0.0,1.0629632472991943
0.0,1.0687625408172607
0.0,1.074324607849121
0.0,1.0801362991333008
0.0,1.0862832069396973
0.0,1.0911402702331543
0.0,1.0964486598968506
0.0,1.1021215915679932
0.0,1.1079013347625732
0.0,1.1137075424194336
0.0,1.1190464496612549
0.0,1.1255309581756592
0.0,1.1303164958953857
0.0,1.136399745941162
0.0,1.1414434909820557
0.0,1.1467947959899902
0.0,1.1533997058868408
0.0,1.1590559482574463
0.0,1.1644749641418457
0.0,1.1694972515106201
0.0,1.1754825115203857
0.0,1.1813929080963135
0.0,1.1870014667510986
0.0,1.1922695636749268
0.0,1.1979756355285645
0.0,1.2043964862823486
0.0,1.209327220916748
0.0,1.2152366638183594
0.0,1.2213177680969238
0.0,1.2263338565826416
0.0,1.2321991920471191
0.0,1.2367022037506104
0.0,1.2427880764007568
0.0,1.2487030029296875
0.0,1.2543463706970215
0.0,1.2603785991668701
0.0,1.2659428119659424
0.0,1.2711677551269531
0.0,1.2771227359771729
0.0,1.2818820476531982
0.0,1.287750482559204
0.0,1.2940454483032227
0.0,1.2987613677978516
0.0,1.305534839630127
0.0,1.3102748394012451
0.0,1.3165805339813232
0.0,1.321700096130371
0.0,1.3276262283325195
0.0,1.3327877521514893
0.0,1.3386859893798828
0.0,1.3440618515014648
0.0,1.3496897220611572
0.0,1.3558025360107422
0.0,1.3613672256469727
0.0,1.366347074508667
0.0,1.3725066184997559
0.0,1.3786826133728027
0.0,1.3836901187896729
0.0,1.3889124393463135
0.0,1.395498275756836
0.0,1.4009742736816406
0.0,1.4055407047271729
0.0,1.4119806289672852
0.0,1.4161887168884277
0.0,1.4233176708221436
0.0,1.4289278984069824
0.0,1.4345676898956299
0.0,1.4404468536376953
0.0,1.4463310241699219
0.0,1.4511334896087646
0.0,1.457115888595581
0.0,1.4622421264648438
0.0,1.4679937362670898
0.0,1.4733922481536865
0.0,1.4784390926361084
0.0,1.4848997592926025
0.0,1.4911911487579346
0.0,1.496614933013916
0.0,1.5019409656524658
0.0,1.5061304569244385
0.0,1.5136377811431885
0.0,1.5184385776519775
0.0,1.524106740951538
0.0,1.530705451965332
0.0,1.5363259315490723
0.0,1.5414206981658936
0.0,1.5470318794250488
0.0,1.5520837306976318
0.0,1.5582764148712158
0.0,1.5643150806427002
0.0,1.5688936710357666
0.0,1.5755360126495361
0.0,1.5807867050170898
0.0,1.5858216285705566
0.0,1.5923566818237305
0.0,1.5966606140136719
0.0,1.603494644165039
0.0,1.6089026927947998
0.0,1.6135683059692383
0.0,1.6203222274780273
0.0,1.6260652542114258
0.0,1.6309165954589844
0.0,1.6377270221710205
0.0,1.6421270370483398
0.0,1.647779941558838
0.0,1.6533303260803223
0.0,1.658799409866333
0.0,1.6644935607910156
0.0,1.6707539558410645
0.0,1.6766185760498047
0.0,1.6817467212677002
0.0,1.6875395774841309
0.0,1.6927261352539062
0.0,1.6987824440002441
0.0,1.7038843631744385
0.0,1.709775686264038
0.0,1.7154486179351807
0.0,1.7210628986358643
0.0,1.7260627746582031
0.0,1.7320451736450195
0.0,1.7386035919189453
0.0,1.744286060333252
0.0,1.7487149238586426
0.0,1.7550323009490967
0.0,1.760932207107544
0.0,1.7665905952453613
0.0,1.7721898555755615
0.0,1.7773857116699219
0.0,1.783240795135498
0.0,1.7885093688964844
0.0,1.7938189506530762
0.0,1.8003644943237305
0.0,1.8054349422454834
0.0,1.811356782913208
0.0,1.8182144165039062
0.0,1.8224899768829346
0.0,1.8279964923858643
0.0,1.8334507942199707
0.0,1.8387446403503418
0.0,1.8452467918395996
0.0,1.8508706092834473
0.0,1.8564167022705078
0.0,1.8623802661895752
0.0,1.8668267726898193
0.0,1.873375654220581
0.0,1.8784632682800293
0.0,1.883786916732788
0.0,1.8896567821502686
0.0,1.8962044715881348
0.0,1.9011592864990234
0.0,1.906156301498413
0.0,1.9120922088623047
0.0,1.9180145263671875
0.0,1.9236202239990234
0.0,1.9283957481384277
0.0,1.935025930404663
0.0,1.9408354759216309
0.0,1.9462740421295166
0.0,1.9523539543151855
0.0,1.957538366317749
0.0,1.9628231525421143
0.0,1.9686641693115234
0.0,1.9737656116485596
0.0,1.9802501201629639
0.0,1.9861595630645752
0.0,1.9914624691009521
0.0,1.996873140335083
0.0,2.0021791458129883
0.0,2.00874400138855
0.0,2.01350736618042
0.0,2.0190515518188477
0.0,2.0255653858184814
0.0,2.03120756149292
0.0,2.036513328552246
0.0,2.042389154434204
0.0,2.046923875808716
0.0,2.0528159141540527
0.0,2.059220790863037
0.0,2.0642735958099365
0.0,2.0700697898864746
0.0,2.075127363204956
0.0,2.081012010574341
0.0,2.0864007472991943
0.0,2.091970682144165
0.0,2.098478078842163
0.0,2.1039938926696777
0.0,2.1091554164886475
0.0,2.1151862144470215
0.0,2.1208715438842773
0.0,2.125972270965576
0.0,2.1323587894439697
0.0,2.136362075805664
0.0,2.1429555416107178
0.0,2.1487348079681396
0.0,2.1543099880218506
0.0,2.1598479747772217
0.0,2.1654107570648193
0.0,2.171062469482422
0.0,2.1766397953033447
0.0,2.1820130348205566
0.0,2.187786817550659
0.0,2.193518877029419
0.0,2.1981253623962402
0.0,2.2051267623901367
0.0,2.2112300395965576
0.0,2.2157769203186035
0.0,2.2215840816497803
0.0,2.226257801055908
0.0,2.2330827713012695
0.0,2.2389612197875977
0.0,2.243417739868164
0.0,2.250232696533203
0.0,2.2557854652404785
0.0,2.2605841159820557
0.0,2.2668347358703613
0.0,2.272500991821289
0.0,2.2778167724609375
0.0,2.283149242401123
0.0,2.2894742488861084
0.0,2.2954788208007812
0.0,2.301205635070801
0.0,2.305846929550171
0.0,2.31172251701355
0.0,2.3169524669647217
0.0,2.3227624893188477
0.0,2.328401803970337
0.0,2.3338332176208496
0.0,2.339728832244873
0.0,2.3452658653259277
0.0,2.3510756492614746
0.0,2.3562777042388916
0.0,2.364767551422119
0.0,2.3682799339294434
0.0,2.3908355236053467
0.0,2.3932464122772217
0.0,2.3932464122772217
0.0,2.3945677280426025
0.0,2.3955678939819336
0.0,2.4024507999420166
0.0,2.4080495834350586
0.0,2.4127867221832275
0.0,2.4185009002685547
0.0,2.4250428676605225
0.0,2.4299862384796143
0.0,2.4363627433776855
0.0,2.4409899711608887
0.0,2.4468324184417725
0.0,2.451998233795166
0.0,2.458550453186035
0.0,2.464003562927246
0.0,2.4691803455352783
0.0,2.4755008220672607
0.0,2.4803125858306885
0.0,2.486671209335327
0.0,2.4916954040527344
0.0,2.4960732460021973
0.0,2.50312876701355
0.0,2.509275436401367
0.0,2.5135624408721924
0.0,2.520256519317627
0.0,2.526366949081421
0.0,2.5311689376831055
0.0,2.5363759994506836
0.0,2.542377233505249
0.0,2.5479300022125244
0.0,2.554335594177246
0.0,2.5593581199645996
0.0,2.565392017364502
0.0,2.570216178894043
0.0,2.5761685371398926
0.0,2.582097053527832
0.0,2.587603807449341
0.0,2.593263864517212
0.0,2.598792314529419
0.0,2.6038219928741455
0.0,2.6105494499206543
0.0,2.615783452987671
0.0,2.6205201148986816
0.0,2.6271142959594727
0.0,2.6323390007019043
0.0,2.6382081508636475
0.0,2.6438522338867188
0.0,2.6488149166107178
0.0,2.6547036170959473
0.0,2.6609244346618652
0.0,2.6664505004882812
0.0,2.6722824573516846
0.0,2.6762583255767822
0.0,2.6833062171936035
0.0,2.689216136932373
0.0,2.6942880153656006
0.0,2.6999082565307617
0.0,2.7055561542510986
0.0,2.7107038497924805
0.0,2.716076374053955
0.0,2.7219130992889404
0.0,2.729121446609497
0.0,2.7343053817749023
0.0,2.73954439163208
0.0,2.7449779510498047
0.0,2.750624656677246
0.0,2.7561707496643066
0.0,2.7621710300445557
0.0,2.7663888931274414
0.0,2.772423267364502
0.0,2.7790043354034424
0.0,2.7840561866760254
0.0,2.789670944213867
0.0,2.7956745624542236
0.0,2.800607919692993
0.0,2.8064522743225098
0.0,2.8119866847991943
0.0,2.8177993297576904
0.0,2.824225425720215
0.0,2.829179525375366
0.0,2.8346593379974365
0.0,2.841174364089966
0.0,2.846562385559082
0.0,2.851555347442627
0.0,2.856980085372925
0.0,2.8629794120788574
0.0,2.868910312652588
