Speed,Time
0.0,0.0
0.0,0.005628347396850586
0.0,0.011647224426269531
0.0,0.017282724380493164
0.0,0.023295879364013672
0.0,0.029179096221923828
0.0,0.03413105010986328
0.0,0.03958582878112793
0.0,0.044415950775146484
0.0,0.05074644088745117
0.0,0.056416988372802734
0.0,0.06205463409423828
0.0,0.06816482543945312
0.0,0.07381319999694824
0.0,0.07925796508789062
0.0,0.08519411087036133
0.0,0.08980035781860352
0.0,0.09578084945678711
0.0,0.10219502449035645
0.0,0.10722970962524414
0.0,0.11305117607116699
0.0,0.11885738372802734
0.0,0.1246788501739502
0.0,0.13002514839172363
0.0,0.13449597358703613
0.0,0.14087438583374023
0.0,0.1464393138885498
0.0,0.15192723274230957
0.0,0.15843701362609863
0.0,0.1640181541442871
0.0,0.16948819160461426
0.0,0.17516183853149414
0.0,0.18016529083251953
0.0,0.18615984916687012
0.0,0.19160771369934082
0.0,0.1966536045074463
0.08240249189530291,0.20341944694519043
0.4559604551540094,0.20842862129211426
1.461270856276705,0.21420001983642578
3.235671181755561,0.21987223625183105
5.66929144239684,0.22469234466552734
8.525911161434008,0.23144912719726562
11.475920371285852,0.23717713356018066
14.596228064387988,0.2415754795074463
18.040652225611648,0.2475447654724121
21.430141392238443,0.253462553024292
24.676799572913378,0.2587158679962158
27.830068262773636,0.2646517753601074
30.76359697424642,0.2702202796936035
33.66416468896108,0.27638673782348633
36.31752492798984,0.2816143035888672
38.65226219835675,0.2864863872528076
40.899103477368676,0.293201208114624
42.86577628393657,0.29961585998535156
44.83794258996416,0.30365872383117676
46.98590087870172,0.3102412223815918
49.111885169600534,0.3151412010192871
51.27083045725747,0.3204634189605713
52.918880295163525,0.3273277282714844
54.20985266818994,0.3317677974700928
55.775500014200695,0.33782172203063965
57.00055039371087,0.34305882453918457
58.01684779375293,0.34888792037963867
59.417690155973084,0.35499143600463867
60.9174155084676,0.3603196144104004
62.356712366905555,0.3662221431732178
63.41146426316543,0.3718686103820801
64.19154118644096,0.3772928714752197
65.13092959404742,0.3832378387451172
65.7681755313711,0.3887326717376709
66.32301897679946,0.3932662010192871
67.33382287738185,0.399519681930542
68.49844476283546,0.4052135944366455
69.53671616071628,0.411388635635376
70.09705310560435,0.41719937324523926
70.45962406994367,0.4215419292449951
71.21223349592077,0.42810535430908203
71.62424595539729,0.4332263469696045
71.84947943324445,0.438800573348999
72.5746213619231,0.4452784061431885
73.45358127547301,0.4495677947998047
74.37099568524071,0.45621609687805176
74.7555406474188,0.46178388595581055
74.81047564201566,0.4665701389312744
75.24995559879062,0.4729304313659668
75.35982558798435,0.4785737991333008
75.34883858906498,0.4832735061645508
75.74986404962212,0.4899771213531494
76.37612298802642,0.49538588523864746
77.11774541508414,0.5003859996795654
77.28804389833444,0.5070297718048096
77.1397194129229,0.5122823715209961
77.35945939131037,0.5178220272064209
77.32100489509256,0.5229587554931641
77.15070641184226,0.528606653213501
77.48580987888316,0.5349798202514648
78.1010818183681,0.5404839515686035
78.75480825407084,0.5464260578155518
78.83171724650644,0.5516772270202637
78.62845776649803,0.5567550659179688
78.87566524218394,0.5631198883056641
78.81523674812739,0.5680601596832275
78.62296426703834,0.5739915370941162
78.84819774488551,0.5795292854309082
79.29866470057983,0.5853755474090576
79.87548214384695,0.5909237861633301
79.891962642226,0.6129133701324463
79.57883317302387,0.6264457702636719
79.64475516654011,0.6274459362030029
79.43050868761232,0.6304466724395752
79.1393532162489,0.6304466724395752
79.45248268545106,0.6318755149841309
79.96887163466162,0.6318755149841309
80.50723458171095,0.6359179019927979
80.50174108225126,0.6421260833740234
80.19959861196847,0.6469542980194092
80.32045560008159,0.6529796123504639
80.11170262061349,0.6585137844085693
79.73814465735478,0.6642067432403564
79.84252114708883,0.6702091693878174
80.23805310818628,0.6747381687164307
80.74894855793715,0.6807706356048584
80.75444205739684,0.6873350143432617
80.41384509089626,0.6913559436798096
80.44131258819469,0.6978883743286133
80.1941051125088,0.7035689353942871
79.84801464654852,0.7087314128875732
80.05127412655693,0.7147934436798096
80.53470207900938,0.7198073863983154
81.12800002065555,0.7272202968597412
81.155467517954,0.7329258918762207
80.86980554605027,0.737281322479248
80.91375354172777,0.7430896759033203
80.60062407252562,0.7491245269775391
80.18311811358942,0.754638671875
80.26552060548472,0.7596416473388672
80.60062407252562,0.765263557434082
81.01813003146182,0.7707204818725586
80.91924704118746,0.7767717838287354
80.59513057306593,0.7819831371307373
80.78740305415496,0.7884924411773682
80.68302656442091,0.794018030166626
80.41933859035595,0.7990202903747559
80.55667607684812,0.8040869235992432
80.8972730433487,0.8102908134460449
81.36971399688177,0.8158886432647705
81.28181800552679,0.8218879699707031
80.87529904550996,0.8272304534912109
80.8588185471309,0.8331315517425537
80.57315657522719,0.838519811630249
80.22706610926691,0.8440675735473633
80.4797670844125,0.850069522857666
81.01813003146182,0.8555786609649658
81.61692147256768,0.8615796566009521
81.54550597959175,0.8671433925628662
